STATION,STATION_NAME,DATE,HPCP
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040628 12:00,1.02
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040628 21:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040628 22:00,1.27
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040630 08:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040630 09:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040630 10:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040630 11:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040630 13:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040630 14:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040630 20:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040630 21:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040630 22:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040701 01:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040701 08:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040701 09:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040701 12:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040701 16:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040701 17:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040701 21:00,1.27
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040701 22:00,3.05
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040701 23:00,1.78
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040702 06:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040702 07:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040702 10:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040702 11:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040702 12:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040702 13:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040702 14:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040703 12:00,4.32
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040703 13:00,4.83
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040703 15:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040703 16:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040704 15:00,1.78
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040704 17:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040704 18:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040714 18:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040714 19:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040717 06:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040717 18:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040717 19:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040717 23:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040718 00:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040725 18:00,0.76
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040726 00:00,13.97
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040726 01:00,10.67
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040726 02:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040726 03:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040726 20:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040727 18:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040727 19:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040727 22:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040729 12:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040729 13:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040729 14:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040729 20:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040730 06:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040730 09:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040730 11:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040730 12:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040730 14:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040730 15:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040730 16:00,1.27
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040730 17:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040801 01:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040801 19:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040802 11:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040802 12:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040802 13:00,2.29
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040802 14:00,2.03
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040805 15:00,12.19
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040805 16:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040812 03:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040812 04:00,1.02
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040812 05:00,8.38
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040812 06:00,0.76
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040812 07:00,8.89
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040812 08:00,18.80
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040812 09:00,8.89
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040812 10:00,0.76
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040812 11:00,2.54
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040812 12:00,3.81
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040812 13:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040812 14:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040812 18:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040812 19:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040820 19:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040820 21:00,1.27
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040820 22:00,10.92
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040821 02:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040821 03:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040824 17:00,8.89
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040824 18:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040824 19:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040824 20:00,0.76
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040829 20:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040830 15:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040830 21:00,3.81
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040830 22:00,1.27
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040830 23:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040831 00:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040901 01:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040901 14:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040901 15:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040902 00:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040902 01:00,2.29
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040902 02:00,4.32
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040902 03:00,0.76
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040902 04:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040902 05:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040902 06:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040902 07:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040906 12:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040906 13:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040906 14:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040906 22:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040906 23:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040907 00:00,4.06
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040907 01:00,3.56
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040907 02:00,3.81
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040907 03:00,4.57
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040907 04:00,8.13
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040907 05:00,10.16
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040907 06:00,11.68
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040907 07:00,10.41
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040907 08:00,5.33
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040907 09:00,1.52
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040907 10:00,2.79
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040907 11:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040907 12:00,1.02
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040907 13:00,1.52
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040907 14:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040907 15:00,4.83
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040907 16:00,2.54
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040907 17:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040907 18:00,2.03
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040907 19:00,1.78
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040907 20:00,2.03
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040907 21:00,3.56
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040907 22:00,4.06
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040907 23:00,1.27
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040908 00:00,2.29
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040908 01:00,1.27
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040908 02:00,0.76
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040908 03:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040908 04:00,0.76
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040908 05:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040908 06:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040908 07:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040908 11:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040908 12:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040908 15:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040908 16:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040908 17:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040908 20:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040915 13:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040915 14:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040915 15:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040915 16:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040916 03:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040916 04:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040916 05:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040916 06:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040916 07:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040916 08:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040916 09:00,1.52
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040916 10:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040916 11:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040916 12:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040916 13:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040916 14:00,9.14
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040916 15:00,2.29
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040916 16:00,1.27
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040916 17:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040916 18:00,4.57
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040916 19:00,18.03
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040916 20:00,27.94
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040916 21:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040916 22:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040917 00:00,22.86
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040917 01:00,1.27
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040917 02:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040917 03:00,6.35
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040917 06:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040917 07:00,1.02
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040917 08:00,1.02
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040917 09:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040917 10:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040917 11:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040917 12:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040927 06:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040927 07:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040927 08:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040927 09:00,1.27
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040927 10:00,4.57
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040927 11:00,0.76
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040927 12:00,4.06
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040927 13:00,7.62
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040927 14:00,8.13
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040927 15:00,8.38
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040927 16:00,13.97
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040927 17:00,7.11
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040927 18:00,12.95
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040927 19:00,8.64
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040927 20:00,6.86
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040927 21:00,5.08
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040927 22:00,2.03
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040927 23:00,0.76
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040928 00:00,0.76
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040928 01:00,0.76
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040928 02:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20040928 03:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041001 01:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041003 09:00,1.27
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041003 10:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041008 18:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041008 19:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041008 20:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041009 14:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041012 00:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041012 01:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041012 09:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041012 20:00,7.11
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041014 21:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041014 22:00,1.02
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041014 23:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041015 00:00,0.76
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041015 01:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041015 02:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041019 10:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041019 11:00,1.27
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041019 12:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041019 13:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041019 14:00,1.27
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041019 15:00,2.03
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041019 16:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041019 17:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041019 18:00,2.54
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041019 19:00,2.54
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041019 20:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041022 11:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041024 02:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041024 06:00,1.27
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041024 07:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041024 08:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041101 01:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041102 06:00,2.03
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041102 07:00,5.08
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041102 11:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041102 14:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041102 15:00,0.76
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041102 22:00,0.76
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041102 23:00,1.52
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041103 00:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041103 01:00,13.97
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041103 02:00,8.13
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041103 03:00,4.83
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041103 04:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041103 22:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041103 23:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041104 07:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041104 08:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041104 09:00,3.05
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041104 10:00,6.35
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041104 11:00,5.84
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041104 13:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041104 14:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041111 06:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041111 08:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041111 09:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041111 10:00,0.76
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041111 11:00,1.27
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041111 12:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041111 13:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041111 14:00,2.03
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041111 15:00,2.29
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041111 16:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041111 17:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041112 03:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041112 04:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041112 05:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041112 06:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041112 07:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041112 09:00,1.52
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041112 10:00,6.10
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041112 11:00,6.35
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041112 12:00,1.27
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041112 13:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041119 20:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041119 21:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041119 22:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041119 23:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041120 21:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041121 03:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041121 12:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041121 13:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041121 14:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041121 15:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041121 16:00,4.06
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041121 17:00,2.54
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041121 18:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041121 19:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041122 02:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041122 03:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041122 05:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041122 06:00,1.52
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041122 07:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041122 08:00,0.76
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041122 09:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041122 13:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041122 15:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041122 16:00,1.78
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041122 17:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041122 18:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041122 19:00,1.52
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041122 20:00,31.50
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041122 21:00,16.26
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041122 22:00,2.79
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041122 23:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041123 01:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041123 02:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041123 03:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041123 04:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041123 05:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041123 07:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041123 11:00,0.25
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041123 12:00,0.76
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041123 13:00,2.54
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041123 14:00,16.26
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041123 15:00,8.64
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041123 16:00,2.54
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041123 17:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041123 18:00,2.54
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041123 19:00,8.64
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041123 20:00,0.51
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041124 03:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041124 04:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041124 05:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041124 10:00,0.76
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041124 11:00,0.00
COOP:090435,ATHENS BEN EPPS AIRPORT GA US,20041124 12:00,3.05
